Tarih;Ömerli;Darlik;Elmali;Terkos;B.çekmece;Sazlidere;Alibey;Kazandere;Pabuçdere
27.12.2019;7,98;5,87;5,32;0,21;0,31;3,39;3,4;0;0
28.12.2019;6,28;4,38;4,13;6,27;2,78;2,38;4,25;0;0
29.12.2019;25,5;31,55;42,66;31,59;15,66;24,82;26,03;13,88;9,44
30.12.2019;26,8;28,32;28,28;15,77;14,38;18,8;31,57;4,71;4,4
31.12.2019;26,5;40,28;21,37;3,21;10,5;11,86;18,65;4,96;9,57
1.01.2020;0;1,62;0,45;0;0;0;0,46;0;0
2.01.2020;9,5;7,6;0,45;4,01;1,6;3,6;3,84;1,6;2,2
3.01.2020;15,3;12,34;25,8;0,95;11,39;7,8;52,54;2;2,1
4.01.2020;0;0;0;0;0;0;0,96;0;0
5.01.2020;0;0;0;0;0;0;0;0;0
6.01.2020;8;12,34;57,09;9,01;22,14;19,52;57,6;6,45;8
7.01.2020;123,53;82,69;78,56;23,25;61,87;54,8;62,88;14,99;22,03
8.01.2020;47,82;48,52;59,45;19,99;26,86;19,87;57,38;6,98;6,46
9.01.2020;0,4;1,87;3,95;13,98;8,67;3,3;6,61;0,8;0,5
10.01.2020;0,4;0,38;3,5;0;0;0;1,46;0;0
11.01.2020;0;0;0;0;0;0;0;2,22;0,5
12.01.2020;0;0,26;0,81;1,75;0,2;0;0,34;1,64;1,8
13.01.2020;0,6;0,62;1;0;0;0;0,62;0;0
14.01.2020;0;0;0;0;0;0;0;0;0
15.01.2020;0;0;0;0;0;0;0;0;0
16.01.2020;0;0;0;0;0;0;0;0;0
17.01.2020;0;0;0;0;0;0;0;0;0
18.01.2020;3,3;1,5;2,32;3,01;3,02;3;4,8;0,48;0,3
19.01.2020;1,35;2,87;1,44;0,45;0,56;1;0,47;0,73;0,46
20.01.2020;18,8;7,36;13,61;2,45;5,24;4,47;5,22;6,1;7,74
21.01.2020;11,03;6,37;3,96;10,47;3,78;1,6;4,46;1,43;1,48
22.01.2020;0,5;1,37;1,26;0;0;0;0,21;0;0
23.01.2020;0;0;0;0;0;0;0;0;0
24.01.2020;0;0;0;0;0;0;0;0;0
25.01.2020;0;0;0;0;0;0;0;0;0
26.01.2020;0;0;0;0;0;0;0;0;0
27.01.2020;0;0;0;0;0;0;0;0;0
28.01.2020;3,03;1;5,18;7,52;15,48;6,65;6,62;11;14,05
29.01.2020;0,35;0,63;0,35;0,7;1,9;0,4;2,13;0,35;0,4
30.01.2020;25,55;18,9;17,93;14,04;19,24;13,7;15,39;2,5;3,9
31.01.2020;2,3;2,38;2,01;2,7;1,4;0,7;0,35;0,7;0,5
1.02.2020;0;0;0,77;0;0;0;0;0;0
2.02.2020;0;0;0;0;0;0;0;0;0
3.02.2020;0;0;0;0;0;0;0;0;0
4.02.2020;3,1;3,4;3,57;2,5;0,4;0,96;2;0;0
5.02.2020;2,05;0;0;0;0,73;0;0;0;0
6.02.2020;22,55;16,22;21,26;25,31;23,72;22,55;21,47;25,84;25,03
7.02.2020;6,03;7,73;2,24;1,2;0,22;0;0,54;0;0
8.02.2020;9,03;6,2;6,31;5,46;2,3;4,5;4;1,3;2,9
9.02.2020;2,1;0,88;0,57;0,45;1,01;0,42;0,63;3,34;2,45
10.02.2020;0;0;0;0;0,24;0;0;2,59;1,08
11.02.2020;0;0;0,35;0;0;0;0;0;0
12.02.2020;10;8,36;8,45;10,73;10,24;7,68;6,25;2,5;1,6
13.02.2020;0;0;0;0;0;0;0;0;0
14.02.2020;0;0;0;0;0;0;0;0;0
15.02.2020;0;0,25;1,44;0;0;0;1,13;0;0
16.02.2020;1,1;1;0;0;0;0;0;0;0
17.02.2020;0;0;0,06;0;0;0;0;0;0
18.02.2020;0;0;0;0;0;0;0;0;0
19.02.2020;0;0;0,08;0;0;0;0;0;0
20.02.2020;0;0;0;0;0;0;0;0;0
21.02.2020;13,53;16,84;13,14;10,22;5,54;3,06;5,75;4,58;5,92
22.02.2020;6,28;1,75;0,44;0;5,51;0;1,45;0,98;0
23.02.2020;0;0;0;0;0,3;0;0,26;2;1
24.02.2020;0;0;0;0;0;0;0;0;0
25.02.2020;0;0;0;0;0;0;0;0;0
26.02.2020;0;0;0;0;0;0;0;0;0
27.02.2020;0;0;0;0;0;0;0;0;0
28.02.2020;12,75;8,48;10,56;14,78;11;8,55;3,99;14,62;10,13
29.02.2020;2,83;0,13;5,76;10,03;8,18;1,31;4,54;7,06;9,18
1.03.2020;3,53;1,75;4,01;14,99;10,24;11,16;4,75;1,24;0,96
2.03.2020;0;0;0;0;0;0;0;0;0
3.03.2020;0;0;0;0;0;0;0;0;0
4.03.2020;0;0;0;0;0;0;0;0;0
5.03.2020;0;0;0;0;0;0;0;0;0
6.03.2020;3,03;2,25;2,35;1;5,96;1,62;0,9;1,55;1,68
7.03.2020;1,58;1,7;0,78;0;0,6;1,63;0;0;0
8.03.2020;0;0;0;0;0;0;0;0;0
9.03.2020;0;0;0;0;0;0;0;0;0
10.03.2020;1,83;0,75;1,27;0;2,01;0,17;1,4;0;0
11.03.2020;3,28;4,44;2,13;2,51;2,26;2,44;0,92;1,8;1,9
12.03.2020;0;0;0;0;0;0;0;0;0
13.03.2020;0;0;0;0;0;0;0;0;0
14.03.2020;0;0;0;0;0;0;0;0;0
15.03.2020;0;0;0;0;0;0;0;0;0,44
16.03.2020;12,28;16,22;13,87;15,04;5,8;9,32;6,49;9,18;12,62
17.03.2020;0;0;0;0;0;0;0;0;0
18.03.2020;0;0;0;0;0;0;0;0;0
19.03.2020;7,28;8,23;2,94;4,47;2,11;0,53;2,31;0,4;0,52
20.03.2020;3,28;1,45;0;0;0;0;0;0;0
21.03.2020;0;0;0,08;0;0;0;0;0;0
22.03.2020;0;0;0;0;0;0;0;0;0
23.03.2020;0;1,3;0;0;0;0;0;0;0
24.03.2020;0,3;0,25;0,46;1,75;0,12;0,4;0,62;6,6;8,57
25.03.2020;1,8;3,38;1,26;4,71;3,36;3,45;1,64;2,11;2,64
26.03.2020;0;0,38;1,6;2,71;0,37;0,04;0,45;0,48;0,33
27.03.2020;0,4;0;1,45;0,45;0;0,4;0,26;0;0
28.03.2020;0;0,38;0;0;0;0;0;0;0
29.03.2020;19;8,37;16,96;8,73;18,54;9,69;8,13;3,09;2,76
30.03.2020;17,28;12,11;13,2;7,48;6,34;4;5,14;0,84;0,44
31.03.2020;0;0;0;0;0;0;0;0;0
1.04.2020;0;0,5;0;0;0;0;0;0;0
2.04.2020;0;0,5;0;4,51;0;0;0,22;2,36;1,91
3.04.2020;21,53;11,98;14,37;43,11;22,9;17,14;17,2;10,92;12,57
4.04.2020;0;0;0;0;0;0;0;0;0
5.04.2020;3,28;2,63;2,56;12,54;5,38;3,96;4,31;21,87;24,07
6.04.2020;4,3;4,5;4,27;37,07;5,47;2,77;4;52,2;54,35
7.04.2020;0;0;0;0;0;0;0;0;0
8.04.2020;0;0;0;0;0;0;0;0;0
9.04.2020;0;0;0;0;0;0;0;0;0
10.04.2020;0;0;0;0;0;0;0;0;0
11.04.2020;0;0;0;0;0;0;0;0;0
12.04.2020;0;0;0;0;0;0;0;0;0
13.04.2020;0;0;0;0;0;0;0;0;0
14.04.2020;0;0;0;0;0;0;0;0;0
15.04.2020;0;0;4,51;1;0;0;0,13;3,34;3,11
16.04.2020;6,03;4,38;7,89;14,75;11,08;8,48;5,13;9,27;11,96
17.04.2020;0;0;0,09;0;0;0;0;0;0
18.04.2020;0;0;0;0;0;0;0;0;0
19.04.2020;0;0;0;0;0;0;0;0;0
20.04.2020;0;0;0;0;0;0;0;0;0
21.04.2020;0;0;0;0;0;0;0;0;0
22.04.2020;0,85;1;1,35;0,75;0;0,69;0,72;0;0
23.04.2020;0;0;0;0;0;0;0;0;0
24.04.2020;0;0;0;0;0;0;0;0;0
25.04.2020;0;0;0;0;0;0;0;0;0
26.04.2020;0;0;0;0;0;0;0;0;0
27.04.2020;0;0;0;0;0;0;0;0;0
28.04.2020;0;0;0;0;0;0;0;0;0
29.04.2020;0;0;0;0;0;0;0;0;0
30.04.2020;0;0;0;0;0;0;0;0;0
1.05.2020;0;0;0;0;0;0;0;0;0
2.05.2020;0;0;0,15;2,51;0;0;0;7,7;17,85
3.05.2020;6,03;3,24;5,4;15,51;15,57;4,09;4,05;10,61;11,09
4.05.2020;18,8;4,63;3,68;13,76;21,79;11,1;23,04;12,1;10,1
5.05.2020;20,3;3,38;7,99;10,01;26,02;11,46;6,14;2,45;2,5
6.05.2020;0;0;0;0;0;0;0;4,47;1,18
7.05.2020;7,88;3,88;7,75;10,24;11,33;6,1;8,27;15,57;16,29
8.05.2020;0;0;0;0;0;0;0;0;0
9.05.2020;0;0;0;0;0;0;0;0;0
10.05.2020;0;0;0;0;0;0;0;0;0
11.05.2020;0;0;0;0;0;0;0;0;0
12.05.2020;0;0;0;0;0;0;0;0;0
13.05.2020;0;0;0;0;0;0;0;0;0
14.05.2020;0;0;0;0;0;0;0;0;0
15.05.2020;0;0;0;0;0;0;0;0;0
16.05.2020;0;0;0;0;0;0;0;0;0
17.05.2020;0;0;0;0;0;0;0;0;0
18.05.2020;0;0;0;0;0;0;0;0;0
19.05.2020;0;0;0;0;0;0;0;0;0
20.05.2020;0;0;0;0;0;0;0;0;0
21.05.2020;0;0;0;0;0;0;0;0;0
22.05.2020;8,03;11,51;4,89;8,24;12,07;8,65;5,27;3,92;5,18
23.05.2020;11,53;6,38;1,77;1,71;2,61;3;0,82;0;0
24.05.2020;3,25;1,64;2,25;3,73;0;3,46;0;0,21;0
25.05.2020;0;0;0,39;0,47;0;0,16;0;1,22;0,78
26.05.2020;0;0;0;0;0;0;0;0;0
27.05.2020;0;0;0;0;0;0;0;0;0
28.05.2020;5,1;3,63;5,65;2,22;4,28;4,2;11,77;1,84;1
29.05.2020;19,53;3,74;1,86;0;0;0;0;0;0,54
30.05.2020;0;0;0;11,79;0;0;0;6,94;9,51
31.05.2020;0;0;0;0,5;0;0;0;1,53;0,18
1.06.2020;7,28;1,24;2,11;0,26;0;0;0;0,62;0
2.06.2020;1,1;12,73;2,6;4,48;8,59;9,9;2,65;0;0
3.06.2020;2,1;1,9;0,35;2,77;1,8;15,94;17,05;6,07;5,76
4.06.2020;0,2;0,39;0,36;3,22;3,34;2,27;7,36;13,68;8,18
5.06.2020;0;0;0;0;0;0;0;0;0
6.06.2020;0;0;0;0;0;0;0;0;0
7.06.2020;0;0;0;0;0;0;0;0;0
8.06.2020;0;0;0;0;0;0;0;0;0
9.06.2020;0;0;0;0;0;0;0;0;0
10.06.2020;0;0;0;0;0;0;0;0;0
11.06.2020;0;0;0;0;0;0;0;0;0
12.06.2020;0;0;0,38;0,47;0;0;0;1,72;1,18
13.06.2020;0;0;0;12,04;0;0;0;11,41;4,33
14.06.2020;0,35;0;0;0;1;0;0;0,71;0,3
15.06.2020;7,28;11,98;2,97;15,05;5,23;6,61;8,46;15,58;14,01
16.06.2020;0;7,63;4,55;8,5;0;0;4,96;14,27;14,49
17.06.2020;0;0;0,47;0;0;0;0;0,38;0,79
18.06.2020;0;0;0;1,22;0;0;0;10,63;10,24
19.06.2020;0,15;1,4;0,39;0,72;3,21;5,34;2,25;4,95;3,42
20.06.2020;6,45;3,87;3,34;6,5;8,59;17,3;13,55;1,74;4,57
21.06.2020;0;0;0;0;0;0;0;0;0
22.06.2020;0;0;0;0;0;0;0;0;3,97
23.06.2020;0;0;0;0;0;0;0;0;0
24.06.2020;0;0;9,07;8,76;60,65;100,58;15,46;0,25;8,81
25.06.2020;3,75;0;0,37;0;4,86;11,05;0;0,25;0
26.06.2020;0;0;0,39;6,04;0;0;10,87;0;0,07
27.06.2020;0;0;0;0;0;0;0;0;0
28.06.2020;0;0;0;0;0;0;0;0;0
29.06.2020;0;0;0;0;0;0;0;0;0
30.06.2020;0;0;0;0;0;0;0;0;0
1.07.2020;0;0;0;0;0;0;0;0;0
2.07.2020;0;0;0;0;0;0;0;0;0
3.07.2020;0;0;0;0;0;0;0;0;0
4.07.2020;0;0;0;0;0;0;0;0;0
5.07.2020;0;0;0;0;0;0;0;0;0
6.07.2020;0;0;0;0;0;0;0;0;0
7.07.2020;0;0;0;0;0;0;0;0;0
8.07.2020;0;0;1,29;0;0;0;0;0;0
9.07.2020;0;0;0;0;0;0;0;0;0
10.07.2020;0;0;0;0;0;0;0;1,86;0
11.07.2020;0;0;0;0;0;0;0;0;0
12.07.2020;0;0;0;0;0;0;0;0;0
13.07.2020;0;0;0;0;0;0;0;0;0
14.07.2020;2,1;0;0,48;0;0;0;0;0;0
15.07.2020;0;0;0;0;0;0;0;0;0
16.07.2020;0;0;0;0;0;0;0;0;0
17.07.2020;0;0;0;0;0;0;0;0;0
18.07.2020;0;0;0;0;0;0;0;0;0
19.07.2020;0;0;0;0;0;0;0;0;0
20.07.2020;0;0;0;0;0;0;0;0;0
21.07.2020;0;0;0;0;0;0;0;0;0
22.07.2020;0;0;0;0;0;0;0;0;0
23.07.2020;0;0;0;0;0;0;0;0;0
24.07.2020;0;0;0;0;0;0;0;0;0
25.07.2020;0;0;0;0;0;0;0;0;0
26.07.2020;0;0;0;0;0;0;0;0;0
27.07.2020;0;0;0;0;0;0;0;0;0
28.07.2020;0;0;0;0;0;0;0;0;0
29.07.2020;0;0;0;0;0;0;0;0;0
30.07.2020;0;0;0;0;0;0;0;0;0
31.07.2020;0;0;0;0;0;0;0;0;0
1.08.2020;0;0;0;0;0;0;0;0;0
2.08.2020;0;0;0;0;0;0;0;0;0
3.08.2020;0;0;0;0;0;0;0;0;0
4.08.2020;0;0;0;0;0;0;0;0;0
5.08.2020;0;0;0;0;0;0;0;0;0
6.08.2020;0;0;0;0;0;0;0;0;0
7.08.2020;0;0;0;0;0;0;0;0;0
8.08.2020;0;0;0;0;0;0;0;0;0
9.08.2020;0;0;0;0;0;0;0;0;0
10.08.2020;0;0;0;0;0;0;0;0;0
11.08.2020;0;0;0;0;0;0;0;0;0
12.08.2020;0;0;0;0;0;0;0;0;0
13.08.2020;0;0;0;0;0;0;0;0;0
14.08.2020;0;0;0;0;0;0;0;0;0
15.08.2020;0;0;0;0;0;0;0;0;0
16.08.2020;0;0;0;0;0;0;0;0;0
17.08.2020;0;0;0;0;0;0;0;0;0
18.08.2020;0;0;0;0;0;0;0;0;0
19.08.2020;0;0;0;0;0;0;0;0;0
20.08.2020;0;0;0;0;0;0;0;0;0
21.08.2020;7,45;0;13,22;18,83;3,36;3,35;22,6;0;0
22.08.2020;0;0;0;0;0;0;0;0;0
23.08.2020;0;0;0;0;0;0;0;0;0
24.08.2020;0;0;0;0;0;0;0;0;0
25.08.2020;0;0;0;0;0;0;0;0;0
26.08.2020;0;0;0;0;0;0;0;0;0
27.08.2020;0;0;0;0;0;0;0;0;0
28.08.2020;0;0;0;0;0;0;0;0;0
29.08.2020;0;0;0;0;0;0;0;0;0
30.08.2020;0;0;0;0;0;0;0;0;0
31.08.2020;0;0;0;0;0;0;0;0;0
1.09.2020;0;0;0;0;0;0;0;0;0
2.09.2020;0;0;0;0;0;0;0;0;0
3.09.2020;0;0;0;0;0;0;0;0;0
4.09.2020;0;0;0;0;0;0;0;0;0
5.09.2020;2,1;0,19;3,11;4,52;0;0;2,57;0;0
6.09.2020;0;0;0;0;0;0;0;0;0
7.09.2020;0;0;0;0;0;0;0;0;0
8.09.2020;0;0;0;0;0;0;0;0;0
9.09.2020;0;0;0;0;0;0;0;0;0
10.09.2020;0;0;0;0;0;0;0;0;0
11.09.2020;0;0;0;0;0;0;0;0;0
12.09.2020;0;0;0;0;0;0;0;0;0
13.09.2020;0;0;0;0;0;0;0;0;0
14.09.2020;0;0;0;0;0;0;0;0;0
15.09.2020;0;0;0;0;0;0;0;0;0
16.09.2020;0;0;0;0;0;0;0;0;0
17.09.2020;1,6;0;0;0;0;0;0;0;0
18.09.2020;0;0;0;0;0;0;0;0;0
19.09.2020;0;0;0;0;0;0;0;0;0
20.09.2020;0;0;0;0;0;0;0;0;0
21.09.2020;0;0;0,48;3,02;0;0,4;0;0;0
22.09.2020;0;0;0;0;0;0;0;0;0
23.09.2020;0;0;0;0;0;0;0;0;0
24.09.2020;0;0;0;0;0;0;0;0;0
25.09.2020;0;0;0;0;0;0;0;0;0
26.09.2020;0;0;0;0;0;0;0;0;0
27.09.2020;0;0;0;1,24;9,84;0;3,39;0;0
28.09.2020;0;0;0;0;0;0;0;0;0
29.09.2020;0;0;0;0;0;0;0;0;0
30.09.2020;5,75;2,34;17,64;0;8,09;5,12;11,18;0;0
1.10.2020;0;0;0;0;0;0;0;0;0
2.10.2020;0;0;0;0;0;0;0;0;0
3.10.2020;0;0;0;0;0;0;0;0;0
4.10.2020;0;0;0;0;0;0;0;0;0
5.10.2020;0;0;0;0;0;0;0;0;0
6.10.2020;0;0;0;0;0;0;0;0;0
7.10.2020;0;0;0;0;0;0;0;0;0
8.10.2020;0,3;0;1,27;1,24;0;0,52;0;0,23;0
9.10.2020;34,05;7,4;24,65;23,58;31,02;25,1;13,99;9,85;8,86
10.10.2020;15,12;13,25;12,07;4,75;10,09;9,21;2,98;1,45;1,82
11.10.2020;0;0;0;0;0;0;0;0;0
12.10.2020;0;0;0;0;0;0;0;0;0
13.10.2020;0;0;0;0;0;0;0;0;0
14.10.2020;3,3;4,08;8,98;6,77;6,1;3,2;5,58;2,1;2,4
15.10.2020;0;0;0;0;0;0;0;0;0
16.10.2020;0;0;0;0;0;0;0;0;0
17.10.2020;0;0;0;0;0;0;0;0;0
18.10.2020;4,05;0,27;2,97;4;2,62;1,7;0,75;8,15;8,03
19.10.2020;23,8;15,41;17,2;0,24;0;1,12;10,49;0;0
20.10.2020;0,38;2,08;0;0;0;0;0;0,85;0
21.10.2020;47,6;21,23;6,16;9,52;1,4;0,7;1,2;4,32;5,8
22.10.2020;0;0,58;0;0;0;1;0;0;0
23.10.2020;0;0;0;0;0;0;0;0;0
24.10.2020;0;0;0;0;0;0;0;0;0
25.10.2020;0;0;0;0;0;0;0;0;0
26.10.2020;0;0;0;0;0;0;0;0;0
27.10.2020;0;0;0;0;0;0;0;0;0
28.10.2020;0;0;0;0;0;0;0;0;0
29.10.2020;0;0;0;7,5;38,49;12,13;0;19,05;36,05
30.10.2020;2,1;1,12;1,18;43,16;14,57;21,74;13,3;24,2;21,3
31.10.2020;18,8;20,75;22,49;13,04;15,07;8,31;10,3;15,06;9,33
1.11.2020;12,98;9,5;7,15;4,5;1,08;1,27;2,58;0;0
2.11.2020;0,85;1,1;0,91;0;0;1,28;0;0;0
3.11.2020;0;0;0;0;0;0;0;0;0
4.11.2020;7,28;2,58;2,32;6,26;1,15;1,64;11,08;8,9;11,6
5.11.2020;11,53;9,58;21,4;12,03;28,52;6,37;46,11;3,6;2,9
6.11.2020;4,53;6,55;9,07;13,54;6,6;15,26;8,89;0,21;0,15
7.11.2020;0,6;0,58;5,13;0,4;1,8;4,18;5,58;0;0
8.11.2020;1,08;0,58;1,73;5,01;3,86;2,81;4,48;0,18;0,22
9.11.2020;0;0;0;0;0;0;0;0;0
10.11.2020;0,6;0,82;0,34;0;0;0;0;0;0
11.11.2020;0,85;1,82;0,33;0,99;0,8;3,16;1,02;14,01;20,08
12.11.2020;0,4;0,81;1,11;8,02;0;0,3;0;2,8;4,61
13.11.2020;0,6;0;0;0,5;0;0,3;0;29,61;34,88
14.11.2020;0,6;0,32;0,35;0,7;0;0;0;8,13;7,65
15.11.2020;15,25;8,07;15,67;36,88;4,86;4,71;10,3;0,7;0,34
16.11.2020;3,03;2,07;2,99;0;0;0,75;0;0;0
17.11.2020;0;0;0,58;0,48;0;0,74;0;0;0
18.11.2020;0,4;0;0,78;0,5;0;0;0;4,12;3,7
19.11.2020;8,53;3,18;4,84;10,03;6,1;3,54;14,08;20,98;27,47
20.11.2020;0;0;0;0;0;0;0;0;0
21.11.2020;4,78;2,63;3,11;2,5;0;0;0;10,96;10,67
22.11.2020;6,48;7,54;4,43;9,02;4,11;5,24;4,99;17,91;22,53
23.11.2020;3,8;2,06;6,53;4,24;1,6;1,77;3,08;0;0
24.11.2020;0;0;0;0;0;0;0;0;0
25.11.2020;0,83;0;2,49;0,74;0;0,39;0;0;0
26.11.2020;0;0;0;0;0;0;0;1,35;0
27.11.2020;0;0;0,36;0;0;0;0;0,71;0
28.11.2020;0;0;0,45;0,48;0;0;0;0,71;0
29.11.2020;0;0;0;0;0;0;0;0;0
30.11.2020;0,35;0;0;0;0;0;0;0;0
1.12.2020;1,38;2,07;0,68;3;0;0;0;1,22;2,3
2.12.2020;0,6;1,07;0,57;7,26;2,86;2,08;3,47;0;0
3.12.2020;0,6;0,32;0,4;0;0;0;0;0;0
4.12.2020;0,15;0,32;0,46;1,24;0;0;0;2,32;0
5.12.2020;0;0;0;0;0;0;0;0;0
6.12.2020;0;0;0;0;0;0;0;0;0
7.12.2020;0;0;0;0;0;0;0;0;0
8.12.2020;0,6;0,57;0,67;0,24;1,5;1,41;0,38;7,41;6,5
9.12.2020;0,1;0,08;0,47;0,49;0;1,79;0;0;0
10.12.2020;0;0;0;0;0;0;0;0;0
11.12.2020;4,05;1,07;2,49;1,5;0,5;0,3;0;0;0
12.12.2020;0,6;0,8;0,43;0,98;1,1;1,18;0,86;1,42;0,5
13.12.2020;7,28;6,84;6,61;7,27;7,59;6,37;6,64;3,4;3,39
14.12.2020;2,33;2,14;4,3;11,54;12,07;6,1;8,61;7,9;16,5
15.12.2020;13,78;10,55;7,29;10,8;7,34;4,02;7,89;1,42;3
16.12.2020;9,5;6,3;6,59;18,83;7,59;8,19;8,3;0;0
17.12.2020;2,35;1,17;1,39;1,99;0;0,32;1,13;0;0
18.12.2020;0;0;0;2,52;0;1,51;0;0;0
19.12.2020;0;0;0,46;4,21;0;0;0;0;0
20.12.2020;0;0;0;4;0;1,61;0;0;0
21.12.2020;0,1;0,92;0,77;2,5;2,52;2,14;1,48;0,86;1,93
22.12.2020;0,4;0,92;1,04;3,5;0,7;0,78;1,16;2,12;3,27
23.12.2020;0,13;0,09;0,4;5,76;0,27;1,1;1,28;0,21;3,64
24.12.2020;0;0;0;0;0;0,88;0,8;0;0
25.12.2020;0;0;0;0;0;0;0;0;0
26.12.2020;0;0;0;0;0;0;0;0;0
27.12.2020;0;0;0;0;0;0;0;0;0
28.12.2020;0;0;0,4;0,5;0;0;0;0;0,22
29.12.2020;3,05;1,74;2,22;0;0;0;0;0;0
30.12.2020;0;0;0;0;0;0;0;0;0
31.12.2020;0;0;0;0;0;0;0;0;0
1.01.2021;0,38;0,42;4,61;4,51;0,8;0,64;2,3;0,21;1,83
2.01.2021;5,51;3,1;3,97;1,49;2,12;0,86;1,5;0,22;0,15
3.01.2021;0;0,9;0,3;0,48;0;0;0;0,21;0
4.01.2021;0;0;0;0;0;0;0;0;0
5.01.2021;1,58;1,4;2,28;3,03;5,1;0,6;1,2;1,2;2,3
6.01.2021;0;0;0;0;0;0;0;0;0
7.01.2021;0;0;0;0;0;0;0;0;0
8.01.2021;1,6;0;0,38;0;0;0;0;0;0
9.01.2021;0;0;0,32;0;0;0;0;0;0
10.01.2021;27,23;24,23;17,23;57,48;36,98;24,67;25,92;43,8;36,27
11.01.2021;32,3;17,02;22,15;20,58;23,29;17,82;17,09;21,95;22,78
12.01.2021;8,3;10,27;19,18;32,63;0;5,79;0;13,17;15,88
13.01.2021;31,28;22,24;21,99;43,92;36,73;25,44;19,81;33,77;42,21
14.01.2021;5,73;14,77;3,34;4,01;0;0;0,21;0;0
15.01.2021;7,48;6,56;7,03;9,79;4,86;7,6;4,05;0,59;0,23
16.01.2021;10,03;6,07;3,17;0,23;0,3;0;0,4;0;0
17.01.2021;20,48;21,49;24,02;13,04;20,78;20,05;22,2;5,3;6,3
18.01.2021;4,53;0,34;0,84;0,48;0;0;0,2;1,4;0
19.01.2021;9,25;4,57;5,74;10,27;0;0;0;0;0
20.01.2021;1,23;0,59;0,39;0,98;0;0;0;0;1,63
21.01.2021;0,35;0;0;0,23;0,9;0;0;0;0
22.01.2021;0;0;0;0;0;0;0;0;0
23.01.2021;0;0;0;0;0;0;0;0;0
24.01.2021;0;0;0;0;0;0;0;0;0
25.01.2021;0;0;8,7;3,25;2,61;2,5;2,4;1,8;2,3
26.01.2021;10,02;4,82;9,89;12,8;9,6;10,05;7,4;6,5;8,4
27.01.2021;9,5;4,33;14,7;24,59;24,53;11;9,4;23,2;26,8
28.01.2021;24,3;29,4;26,75;35,89;20,07;20,11;16,2;7,5;5,1
29.01.2021;0,38;0,84;0;0,48;0;0;0;0;0
30.01.2021;0;0;0;0;0;0;0;0;0
31.01.2021;18,02;7,07;15,45;14,55;16,8;12,43;14,1;5,18;5,82
1.02.2021;0;0;0;0;0;0;0;0;0
2.02.2021;5,5;2,59;5,36;1,14;5,6;4,19;4,6;31,3;31,61
3.02.2021;0;0;0;0;0;0;0;0;0
4.02.2021;0;0;0;0;0;0;0;0;0
5.02.2021;0;0;0;0;0;0;0;0;0
6.02.2021;0;0;0;0;0;0;0;0;0
7.02.2021;0;0;0;0;0;0;0;0;0
8.02.2021;0;0;0;0;0;0;0;0;0
9.02.2021;1,57;0,6;0,72;3,07;2,2;1,2;1,4;9,09;11,53
10.02.2021;5,5;2,34;5,25;4,89;8,2;8,1;7,8;5,02;4
11.02.2021;0;0;0;0;0;0;0;0;0
12.02.2021;9,5;4,83;14,22;21,33;8,6;11,58;11,6;17,59;17,52
13.02.2021;2,97;3,6;0;0,86;1,2;0,9;1,8;0;0
14.02.2021;0;0;0;0;0;0;0;0;0
15.02.2021;21,33;27,2;14,78;21,6;12,4;15,02;9,2;4,08;4,12
16.02.2021;10,28;16,01;11,37;13,4;15,8;12,2;23,03;14,2;16,6
17.02.2021;6,58;4,46;2,04;1,08;3,01;3,07;11,8;1,8;1,05
18.02.2021;1,78;2,89;5,02;1,2;3,8;1,3;4,02;5,4;3,27
19.02.2021;1,27;1,3;2,94;1,4;2,3;1,5;2,6;1,4;2,67
20.02.2021;0;0;0;0;0,2;0;0,2;0;0
21.02.2021;0;0;0;0;0;0;0;0;0
22.02.2021;0;0;0;0;0;0;0;0;0
23.02.2021;0,03;0;0;0;0;0;0;0;0
24.02.2021;0;0;0;0;0;0;0;0;0
25.02.2021;0;0;0,58;0;0;0;0;0;0
26.02.2021;0;0;0;0;0;0;0;0;0
27.02.2021;0;0;0;0;0;0;0;0;0
28.02.2021;0;0;0;0;0;0;0,4;0;0
1.03.2021;0;0;0;0;0;0;0,2;0;0
2.03.2021;3,58;7,06;4,81;2,8;2,2;1,6;3,2;8,8;9,46
3.03.2021;3,53;1,6;1,14;0,2;2,4;2,02;7,6;0;0
4.03.2021;0;0;0;0;0;0;0;0;0
5.03.2021;0;0;0;0;0;0;0;0;0
6.03.2021;0;0;0;0;0;0;0;0;0
7.03.2021;10,93;13,44;11,33;17,8;14,4;6,5;10,4;23,4;20,86
8.03.2021;0,33;0;0;0;0,2;0;0,4;0;0
9.03.2021;0;0;0;0;0;0;0;0;0
10.03.2021;0;0;0;0;0;0;0;0;0
11.03.2021;8,8;8,5;6,2;11,4;7,4;6,1;7,2;5,4;5,82
